1216	1975
1217	1976
1218	1964
1219	1971
1220	1973
1221	1965
1222	1978
1223	1963
1224	1978
1225	1966
1226	1977
1227	1977
1228	1968
1229	1977
1230	1973
1231	1974
1232	1967
1233	1971
1234	1968
1235	1970
1236	1971
1237	1970
1238	1965
1239	1969
1240	1976
1241	1967
1242	1966
1243	1968
1244	1966
1245	1970
1246	1970
1247	1977
1248	1969
1249	1973
1250	1970
1251	1976
1252	1974
1253	1960
1254	1978
1255	1971
1256	1974
1257	1973
1258	1963
1259	1976
1260	1964
1261	1967
1262	1968
1263	1978
1264	1973
1265	1979
1266	1977
1267	1974
1268	1968
1269	1974
1270	1960
1271	1972
1272	1975
1273	1977
1274	1966
1275	1967
1276	1979
1277	1979
1278	1964
1279	1962
1280	1962
1281	1974
1282	1964
1283	1960
1284	1975
1285	1962
1286	1975
1287	1970
1288	1964
1289	1973
1290	1972
1291	1961
1292	1964
1293	1961
1294	1979
1295	1965
1296	1961
1297	1975
1298	1961
1299	1970
1300	1964
1301	1960
1302	1967
1303	1978
1304	1966
1305	1960
1306	1964
1307	1961
1308	1964
1309	1972
1310	1977
1311	1978
1312	1965
1313	1961
1314	1975
1315	1965
1316	1961
1317	1967
1318	1976
1319	1966
1320	1964
1321	1976
1322	1964
1323	1960
1324	1968
1325	1979
1326	1975
1327	1964
1328	1970
1329	1969
1330	1964
1331	1970
1332	1961
1333	1971
1334	1978
1335	1960
1336	1972
1337	1975
1338	1972
1339	1979
1340	1976
1341	1972
1342	1974
1343	1979
1344	1978
1345	1964
1346	1975
1347	1963
1348	1972
1349	1976
1350	1978
1351	1977
1352	1970
1353	1965
1354	1972
1355	1964
1356	1965
1357	1975
1358	1971
1359	1963
1360	1976
1361	1978
1362	1971
1363	1977
1364	1966
1365	1960
1366	1960
1367	1971
1368	1961
1369	1975
1370	1961
1371	1964
1372	1978
1373	1964
1374	1966
1375	1976
1376	1971
1377	1963
1378	1966
1379	1963
1380	1975
1381	1969
1382	1970
1383	1960
1384	1966
1385	1979
1386	1976
1387	1970
1388	1971
1389	1976
1390	1965
1391	1975
1392	1960
1393	1968
1394	1977
1395	1977
1396	1960
1397	1972
1398	1965
1399	1975
1400	1960
1401	1977
1402	1964
1403	1961
1404	1967
1405	1970
1406	1973
1407	1963
1408	1973
1409	1969
1410	1967
1411	1979
1412	1974
1413	1972
1414	1960
1415	1976
1416	1977
1417	1970
1418	1979
1419	1965
1420	1963
1421	1973
1422	1970
1423	1975
1424	1977
1425	1970
1426	1968
1427	1975
1428	1963
1429	1960
1430	1970
1431	1960
1432	1964
1433	1973
1434	1970
1435	1979
1436	1979
1437	1977
1438	1963
1439	1967
1440	1972
1441	1975
1442	1976
1443	1966
1444	1971
1445	1976
1446	1963
1447	1960
1448	1963
1449	1975
1450	1960
1451	1978
1452	1966
1453	1962
1454	1979
1455	1964
1456	1966
1457	1966
1458	1973
1459	1968
1460	1962
1461	1977
1462	1971
1463	1970
1464	1972
1465	1961
1466	1976
1467	1961
1468	1970
1469	1960
1470	1971
1471	1970
1472	1969
1473	1979
1474	1977
1475	1968
1476	1979
1477	1965
1478	1972
1479	1965
1480	1965
1481	1962
1482	1972
1483	1971
1484	1975
1485	1970
1486	1963
1487	1965
1488	1969
1489	1966
1490	1961
1491	1978
1492	1960
1493	1976
1494	1978
1495	1974
1496	1967
1497	1966
1498	1960
1499	1964
1500	1972
1501	1971
1502	1964
1503	1979
1504	1973
1505	1970
1506	1970
1507	1979
1508	1975
1509	1978
1510	1960
1511	1973
1512	1973
1513	1975
1514	1962
1515	1975
1516	1976
1517	1976
1518	1961
1519	1969
1520	1968
1521	1964
1522	1962
1523	1963
1524	1969
1525	1977
1526	1978
1527	1967
1528	1975
1529	1960
1530	1971
1531	1977
1532	1971
1533	1965
1534	1965
1535	1979
1536	1960
1537	1968
1538	1973
1539	1964
1540	1978
1541	1966
1542	1967
1543	1960
1544	1972
1545	1965
1546	1972
1547	1976
1548	1963
1549	1969
1550	1960
1551	1969
1552	1977
1553	1966
1554	1972
1555	1962
1556	1972
1557	1974
1558	1963
1559	1966
1560	1976
1561	1968
1562	1976
1563	1971
1564	1966
1565	1972
1566	1979
1567	1966
1568	1969
1569	1975
1570	1968
1571	1974
1572	1971
1573	1967
1574	1965
1575	1961
1576	1961
1577	1961
1578	1967
1579	1964
1580	1977
1581	1974
1582	1960
1583	1971
1584	1974
1585	1967
1586	1963
1587	1971
1588	1969
1589	1976
1590	1973
1591	1976
1592	1975
1593	1971
1594	1976
1595	1961
1596	1967
1597	1973
1598	1967
1599	1978
1600	1973
1601	1970
1602	1976
1603	1963
1604	1969
1605	1972
1606	1972
1607	1973
1608	1979
1609	1975
1610	1976
1611	1967
1612	1970
1613	1964
1614	1973
1615	1978
1616	1973
1617	1962
1618	1960
1619	1965
1620	1978
1621	1963
1622	1979
1623	1965
1624	1974
1625	1974
1626	1962
1627	1969
1628	1978
1629	1965
1630	1973
1631	1978
1632	1977
1633	1974
1634	1977
1635	1962
1636	1966
1637	1974
1638	1973
1639	1978
1640	1977
1641	1969
1642	1975
1643	1964
1644	1973
1645	1960
1646	1961
1647	1962
1648	1961
1649	1962
1650	1977
1651	1961
1652	1963
1653	1971
1654	1962
1655	1977
1656	1971
1657	1968
1658	1974
1659	1977
1660	1962
1661	1977
1662	1973
1663	1977
1664	1966
1665	1976
1666	1960
1667	1965
1668	1979
1669	1975
1670	1961
1671	1979
1672	1976
1673	1976
1674	1976
1675	1972
1676	1969
1677	1974
1678	1969
1679	1971
1680	1970
1681	1960
1682	1969
1683	1963
1684	1961
1685	1979
1686	1970
1687	1978
1688	1961
1689	1979
1690	1979
1691	1973
1692	1966
1693	1967
1694	1973
1695	1964
1696	1964
1697	1977
1698	1974
1699	1962
1700	1979
1701	1973
1702	1977
1703	1977
1704	1967
1705	1971
1706	1975
1707	1975
1708	1964
1709	1978
1710	1970
1711	1973
1712	1966
1713	1975
1714	1968
1715	1975
1716	1975
1717	1966
1718	1960
1719	1978
1720	1966
1721	1978
1722	1960
1723	1962
1724	1970
1725	1961
1726	1966
1727	1962
1728	1973
1729	1965
1730	1960
1731	1976
1732	1968
1733	1965
1734	1970
1735	1971
1736	1965
1737	1972
1738	1975
1739	1974
1740	1971
1741	1963
1742	1968
1743	1969
1744	1965
1745	1971
1746	1971
1747	1975
1748	1974
1749	1971
1750	1979
1751	1976
1752	1970
1753	1967
1754	1969
1755	1964
1756	1966
1757	1967
1758	1960
1759	1966
1760	1978
1761	1975
1762	1972
1763	1966
1764	1978
1765	1974
1766	1966
1767	1960
1768	1969
1769	1973
1770	1979
1771	1972
1772	1971
1773	1970
1774	1978
1775	1965
1776	1970
1777	1973
1778	1979
1779	1972
1780	1963
1781	1967
1782	1979
1783	1976
1784	1962
1785	1966
1786	1976
1787	1962
1788	1961
1789	1975
1790	1963
1791	1965
1792	1966
1793	1964
1794	1972
1795	1968
1796	1969
1797	1965
1798	1968
1799	1976
1800	1974
1801	1961
1802	1972
1803	1960
1804	1962
1805	1972
1806	1969
1807	1974
1808	1968
1809	1970
1810	1972
1811	1970
1812	1976
1813	1973
1814	1972
1815	1961
1816	1964
1817	1975
1818	1974
1819	1979
1820	1962
1821	1970
1822	1974
1823	1969
1824	1963
1825	1961
1826	1961
1827	1976
1828	1969
1829	1967
1830	1979
1831	1969
1832	1968
1833	1979
1834	1963
1835	1961
1836	1972
1837	1962
1838	1970
1839	1979
1840	1960
1841	1963
1842	1975
1843	1975
1844	1975
1845	1971
1846	1977
1847	1965
1848	1965
1849	1970
1850	1960
1851	1973
1852	1962
1853	1975
1854	1972
1855	1970
1856	1970
1857	1973
1858	1966
1859	1964
1860	1960
1861	1964
1862	1973
1863	1977
1864	1962
1865	1962
1866	1967
1867	1969
1868	1979
1869	1960
1870	1961
1871	1967
1872	1973
1873	1965
1874	1963
1875	1978
1876	1970
1877	1978
1878	1977
1879	1963
1880	1963
1881	1974
1882	1960
1883	1968
1884	1966
1885	1972
1886	1964
1887	1961
1888	1965
1889	1973
1890	1974
1891	1965
1892	1962
1893	1977
1894	1968
1895	1964
1896	1963
1897	1970
1898	1967
1899	1970
1900	1965
1901	1975
1902	1976
1903	1963
1904	1976
1905	1966
1906	1975
1907	1967
1908	1974
1909	1962
1910	1961
1911	1972
1912	1978
1913	1963
1914	1974
1915	1962
1916	1964
1917	1965
1918	1971
1919	1969
1920	1967
1921	1978
1922	1960
1923	1963
1924	1963
1925	1973
1926	1976
1927	1970
1928	1968
1929	1971
1930	1961
1931	1962
1932	1976
1933	1961
1934	1977
1935	1969
1936	1978
1937	1978
1938	1976
1939	1979
1940	1978
1941	1972
1942	1967
1943	1961
1944	1971
1945	1970
1946	1975
1947	1973
1948	1960
1949	1969
1950	1974
1951	1968
1952	1978
1953	1961
1954	1968
1955	1978
1956	1975
1957	1971
1958	1964
1959	1975
1960	1964
1961	1978
1962	1963
1963	1972
1964	1967
1965	1973
1966	1975
1967	1975
1968	1971
1969	1971
1970	1961
1971	1960
1972	1964
1973	1962
1974	1960
1975	1977
1976	1962
1977	1972
1978	1974
1979	1977
1980	1978
1981	1963
1982	1962
1983	1971
1984	1963
1985	1976
1986	1967
1987	1979
1988	1970
1989	1965
1990	1969
1991	1964
1992	1965
1993	1972
1994	1976
1995	1972
1996	1967
1997	1973
1998	1966
1999	1978
2000	1966
2001	1967
2002	1969
2003	1966
2004	1962
2005	1972
2006	1978
2007	1973
2008	1971
2009	1967
2010	1977
2011	1979
2012	1978
2013	1964
2014	1971
2015	1973
2016	1960
2017	1965
2018	1971
2019	1960
2020	1963
2021	1975
2022	1962
2023	1965
2024	1962
2025	1969
2026	1977
2027	1973
2028	1975
2029	1963
2030	1973
2031	1963
2032	1977
2033	1979
2034	1970
2035	1974
2036	1967
2037	1966
2038	1972
2039	1964
2040	1975
2041	1979
2042	1961
2043	1975
2044	1971
2045	1974
2046	1976
2047	1979
2048	1971
2049	1976
2050	1968
2051	1977
2052	1973
2053	1966
2054	1966
2055	1971
2056	1968
2057	1973
2058	1961
2059	1967
2060	1964
2061	1961
2062	1973
2063	1973
2064	1960
2065	1968
2066	1960
2067	1977
2068	1966
2069	1965
2070	1976
2071	1973
2072	1970
2073	1970
2074	1970
2075	1977
2076	1974
2077	1977
2078	1978
2079	1963
2080	1969
2081	1963
2082	1978
2083	1966
2084	1967
2085	1975
2086	1964
2087	1978
2088	1977
2089	1971
2090	1971
2091	1975
2092	1964
2093	1960
2094	1964
2095	1960
2096	1973
2097	1964
2098	1961
2099	1971
2100	1971
2101	1966
2102	1970
2103	1978
2104	1963
2105	1967
2106	1970
2107	1977
2108	1978
2109	1962
2110	1975
2111	1976
2112	1970
2113	1974
2114	1968
2115	1976
2116	1965
2117	1966
2118	1969
2119	1960
2120	1961
2121	1978
2122	1969
2123	1969
2124	1969
2125	1966
2126	1975
2127	1974
2128	1967
2129	1979
2130	1971
2131	1962
2132	1967
2133	1962
2134	1975
2135	1976
2136	1969
2137	1961
2138	1963
2139	1977
2140	1961
2141	1961
2142	1972
2143	1975
2144	1967
2145	1962
2146	1968
2147	1960
2148	1977
2149	1979
2150	1978
2151	1971
2152	1970
2153	1972
2154	1963
2155	1973
2156	1962
2157	1974
2158	1978
2159	1963
2160	1965
2161	1976
2162	1968
2163	1962
2164	1966
2165	1969
2166	1976
2167	1968
2168	1978
2169	1976
2170	1975
2171	1960
2172	1975
2173	1966
2174	1976
2175	1963
2176	1967
2177	1973
2178	1967
2179	1964
2180	1978
2181	1972
2182	1978
2183	1974
2184	1968
2185	1961
2186	1973
2187	1973
2188	1970
2189	1973
2190	1968
2191	1969
2192	1964
2193	1977
2194	1960
2195	1976
2196	1974
2197	1969
2198	1963
2199	1979
2200	1967
2201	1963
2202	1978
2203	1976
2204	1972
2205	1973
2206	1965
2207	1978
2208	1967
2209	1960
2210	1965
2211	1976
2212	1979
2213	1967
2214	1973
2215	1962
2216	1979
2217	1973
2218	1972
2219	1967
2220	1975
2221	1977
2222	1964
2223	1978
2224	1968
2225	1966
2226	1964
2227	1960
2228	1961
2229	1970
2230	1977
2231	1972
2232	1964
2233	1971
2234	1961
2235	1977
2236	1979
2237	1961
2238	1968
2239	1964
2240	1968
2241	1976
2242	1962
2243	1963
2244	1963
2245	1964
2246	1978
2247	1974
2248	1961
2249	1973
2250	1963
2251	1978
2252	1962
2253	1969
2254	1979
2255	1975
2256	1973
2257	1971
2258	1967
2259	1970
2260	1977
2261	1972
2262	1969
2263	1968
2264	1964
2265	1964
2266	1968
2267	1968
2268	1973
2269	1977
2270	1961
2271	1965
2272	1960
2273	1960
2274	1978
2275	1975
2276	1971
2277	1963
2278	1969
2279	1977
2280	1976
2281	1964
2282	1978
2283	1965
2284	1960
2285	1967
2286	1968
2287	1975
2288	1976
2289	1962
2290	1976
2291	1970
2292	1967
2293	1970
2294	1960
2295	1969
2296	1978
2297	1972
2298	1975
2299	1967
2300	1978
2301	1965
2302	1973
2303	1961
2304	1961
2305	1970
2306	1977
2307	1967
2308	1972
2309	1964
2310	1962
2311	1969
2312	1972
2313	1960
2314	1964
2315	1965
2316	1979
2317	1962
2318	1976
2319	1974
2320	1960
2321	1969
2322	1962
2323	1973
2324	1977
2325	1971
2326	1971
2327	1970
2328	1978
2329	1963
2330	1960
2331	1971
2332	1972
2333	1969
2334	1965
2335	1979
2336	1962
2337	1977
2338	1972
2339	1963
2340	1963
2341	1970
2342	1961
2343	1971
2344	1975
2345	1962
2346	1974
2347	1969
2348	1975
2349	1975
2350	1972
2351	1964
2352	1974
2353	1968
2354	1968
2355	1974
2356	1962
2357	1978
2358	1975
2359	1976
2360	1975
2361	1970
2362	1972
2363	1964
2364	1972
2365	1964
2366	1979
2367	1979
2368	1961
2369	1961
2370	1961
2371	1977
2372	1977
2373	1973
2374	1972
2375	1961
2376	1977
2377	1978
2378	1979
2379	1968
2380	1970
2381	1978
2382	1965
2383	1976
2384	1962
2385	1964
2386	1960
2387	1961
2388	1968
2389	1971
2390	1964
2391	1966
2392	1962
2393	1964
2394	1978
2395	1974
2396	1960
2397	1962
2398	1975
2399	1976
2400	1970
2401	1969
2402	1974
2403	1968
2404	1978
2405	1969
2406	1974
2407	1965
2408	1976
2409	1966
2410	1973
2411	1974
2412	1964
2413	1960
2414	1977
2415	1966
2416	1961
2417	1974
2418	1962
2419	1979
2420	1973
2421	1971
2422	1964
2423	1966
2424	1976
2425	1960
2426	1965
2427	1967
2428	1972
2429	1962
2430	1969
2431	1968
2432	1965
2433	1970
2434	1974
2435	1975
2436	1969
2437	1963
2438	1977
2439	1971
2440	1965
2441	1967
2442	1964
2443	1961
2444	1972
2445	1977
2446	1969
2447	1974
2448	1961
2449	1973
2450	1978
2451	1969
2452	1976
2453	1978
2454	1973
2455	1961
2456	1971
2457	1968
2458	1969
2459	1974
2460	1977
2461	1963
2462	1970
2463	1975
2464	1965
2465	1970
2466	1967
2467	1974
2468	1972
2469	1968
2470	1971
2471	1974
2472	1965
2473	1965
2474	1966
2475	1978
2476	1977
2477	1972
2478	1975
2479	1961
2480	1965
2481	1969
2482	1967
2483	1972
2484	1968
2485	1965
2486	1969
2487	1966
2488	1975
2489	1975
2490	1964
2491	1960
2492	1968
2493	1971
2494	1975
2495	1966
2496	1975
2497	1969
2498	1969
2499	1967
